MainType,Diameter,InstallDate,Material
Distribution,12,11/8/2021 18:01,Cast Iron
Distribution,8,2/14/2020 8:57,Ductile Iron
Distribution,8,7/13/2012 16:38,Galvanized Iron
Distribution,10,7/19/2007 3:26,Copper
Distribution,12,4/28/2008 2:02,Copper
Distribution,10,8/22/2021 22:12,Ductile Iron
Distribution,8,6/19/2013 3:40,Galvanized Iron
Distribution,10,7/4/2013 21:10,Ductile Iron
Distribution,8,9/5/2017 2:23,Galvanized Iron
Distribution,8,2/14/1993 5:26,Copper
Distribution,12,5/1/2007 22:14,Ductile Iron
Distribution,8,5/8/2018 4:26,Cast Iron
Distribution,12,12/7/2018 1:58,Cast Iron
Distribution,8,6/26/2008 23:45,Cast Iron
Distribution,12,10/7/2001 9:12,Cast Iron
Distribution,14,4/27/2015 17:41,Copper
Distribution,12,1/12/1995 10:19,Copper
Distribution,6,7/20/2016 21:45,Copper
Distribution,14,1/1/1980 13:30,Copper
Distribution,12,6/17/2007 19:45,Galvanized Iron
Distribution,6,1/3/2003 14:13,Ductile Iron
Distribution,6,5/11/2012 17:48,Galvanized Iron
Distribution,14,1/22/2001 20:22,Copper
Distribution,12,11/11/2009 15:03,Galvanized Iron
Distribution,14,9/17/2013 22:00,Galvanized Iron
Distribution,12,3/29/2017 12:09,Copper
Distribution,6,4/22/2020 23:59,Galvanized Iron
Distribution,14,4/27/2021 2:50,Copper
Distribution,10,11/4/2021 9:09,Ductile Iron
Distribution,8,5/14/2019 7:23,Copper
Distribution,12,5/9/2015 18:33,Galvanized Iron
Distribution,6,7/15/2018 21:49,Ductile Iron
Distribution,14,3/25/2021 15:10,Ductile Iron
Distribution,10,10/8/1999 10:50,Ductile Iron
Distribution,10,8/10/2017 0:34,Galvanized Iron
Distribution,14,12/15/2012 15:40,Galvanized Iron
Distribution,12,7/9/2015 1:01,Galvanized Iron
Distribution,8,7/17/2013 5:09,Ductile Iron
Distribution,10,8/17/2021 19:19,Ductile Iron
Distribution,14,8/22/2016 14:41,Ductile Iron
Distribution,10,2/5/2019 19:37,Copper
Distribution,8,9/25/1998 11:51,Galvanized Iron
Distribution,14,9/20/2015 10:06,Ductile Iron
Distribution,8,4/17/1984 6:02,Cast Iron
Transmission,32,12/8/2018 18:24,Galvanized Iron
Distribution,6,12/17/2021 11:10,Ductile Iron
Distribution,6,7/6/2017 12:39,Copper
Distribution,8,7/4/2012 13:47,Ductile Iron
Distribution,6,5/16/2020 21:27,Copper
Distribution,8,4/1/2013 12:29,Ductile Iron
Distribution,12,8/17/2012 23:46,Ductile Iron
Distribution,6,6/12/2013 18:03,Ductile Iron
Distribution,12,8/24/1998 23:26,Cast Iron
Transmission,32,1/15/2013 15:44,Ductile Iron
Distribution,6,2/4/2008 10:14,Galvanized Iron
Distribution,14,2/23/2015 17:47,Ductile Iron
Distribution,8,3/26/2020 16:01,Ductile Iron
Distribution,6,1/13/2004 1:09,Cast Iron
Distribution,8,5/20/2021 14:44,Cast Iron
Distribution,10,5/24/2007 20:26,Ductile Iron
Distribution,10,6/8/2020 18:53,Ductile Iron
Distribution,12,3/14/2019 22:52,Copper
Distribution,8,2/24/2014 2:28,Galvanized Iron
Distribution,12,3/1/1999 18:11,Copper
Distribution,10,2/22/2019 9:38,Copper
Distribution,8,12/10/2003 6:40,Galvanized Iron
Distribution,10,2/21/2013 1:33,Cast Iron
Distribution,10,10/9/2005 4:47,Ductile Iron
Distribution,12,9/4/2009 20:44,Galvanized Iron
Distribution,10,3/12/2012 3:45,Ductile Iron
Distribution,10,3/12/2016 12:01,Cast Iron
Distribution,12,1/12/2019 18:47,Galvanized Iron
Distribution,14,10/11/2010 5:04,Ductile Iron
Distribution,14,11/30/2020 14:52,Galvanized Iron
Distribution,14,4/25/2001 6:01,Copper
Distribution,6,8/13/2016 8:14,Copper
Distribution,14,11/1/2003 5:27,Cast Iron
Distribution,6,5/15/2009 14:20,Ductile Iron
Distribution,10,3/9/2012 22:36,Copper
Distribution,10,5/25/2018 19:50,Cast Iron
Distribution,8,6/26/2021 17:14,Cast Iron
Distribution,8,2/19/2018 4:47,Cast Iron
Distribution,8,12/31/2020 22:12,Ductile Iron
Distribution,12,7/26/2002 8:42,Copper
Distribution,10,1/22/2018 7:06,Galvanized Iron
Distribution,12,12/7/2019 16:12,Ductile Iron
Distribution,14,2/11/2014 11:29,Cast Iron
Distribution,6,6/29/2020 19:30,Cast Iron
Distribution,12,11/15/2015 11:08,Galvanized Iron
Distribution,14,12/3/1998 10:09,Cast Iron
Distribution,8,1/2/2014 1:20,Ductile Iron
Distribution,10,10/5/2009 10:28,Galvanized Iron
Distribution,14,3/1/2015 23:10,Copper
Distribution,6,10/27/2005 6:14,Galvanized Iron
Distribution,6,11/9/2020 5:28,Ductile Iron
Distribution,14,10/13/2020 1:50,Cast Iron
Distribution,6,5/30/2003 7:46,Ductile Iron
Distribution,6,8/3/2020 2:35,Galvanized Iron
Distribution,8,2/21/2020 10:34,Ductile Iron
Distribution,12,2/17/2009 13:42,Cast Iron
Distribution,8,12/4/2018 6:58,Ductile Iron
Distribution,6,12/7/2011 15:08,Copper
Distribution,6,3/16/2021 12:43,Cast Iron
Distribution,6,11/21/1998 21:47,Galvanized Iron
Distribution,14,11/8/2021 9:44,Galvanized Iron
Distribution,10,11/10/2020 14:57,Cast Iron
Distribution,6,10/22/2012 9:46,Galvanized Iron
Distribution,14,12/2/2008 2:11,Cast Iron
Distribution,12,3/1/2019 9:20,Copper
Distribution,12,6/13/2018 17:10,Galvanized Iron
Distribution,8,11/30/2010 15:21,Cast Iron
Distribution,6,8/3/2013 22:52,Cast Iron
Distribution,6,8/2/2009 4:28,Galvanized Iron
Distribution,10,12/28/2019 21:15,Ductile Iron
Distribution,10,12/3/2017 10:26,Cast Iron
Distribution,10,12/4/1994 23:13,Ductile Iron
Distribution,14,7/1/2019 6:16,Copper
Distribution,10,8/4/2021 8:35,Cast Iron
Distribution,8,9/22/2007 17:55,Galvanized Iron
Distribution,14,11/11/2021 23:27,Cast Iron
Distribution,14,4/18/2016 2:28,Copper
Distribution,8,5/24/2018 22:28,Galvanized Iron
Distribution,8,10/18/2018 16:32,Galvanized Iron
Distribution,8,5/21/2007 6:23,Galvanized Iron
Distribution,14,11/15/2011 13:50,Copper
Distribution,8,6/24/2011 12:51,Galvanized Iron
Distribution,14,3/6/2019 4:49,Copper
Distribution,10,1/14/2012 19:32,Cast Iron
Distribution,8,9/21/2020 20:01,Galvanized Iron
Distribution,6,11/22/2016 9:19,Galvanized Iron
Distribution,12,6/10/2017 14:39,Cast Iron
Distribution,14,4/14/2000 5:37,Galvanized Iron
Distribution,14,2/25/2012 20:27,Copper
Distribution,10,1/11/2020 12:53,Copper
Distribution,14,5/28/2014 0:43,Galvanized Iron
Distribution,14,12/4/2020 21:50,Copper
Distribution,12,5/7/2007 3:05,Copper
Distribution,10,12/13/2013 23:40,Ductile Iron
Distribution,6,9/27/2021 0:45,Cast Iron
Distribution,10,11/4/2014 4:59,Copper
Distribution,14,3/25/2020 4:47,Ductile Iron
Distribution,10,1/12/2019 8:59,Galvanized Iron
Distribution,12,7/31/2017 17:31,Copper
Distribution,12,5/23/2004 9:31,Copper
Distribution,10,12/6/2018 17:13,Copper
Distribution,10,7/31/2010 23:10,Galvanized Iron
Distribution,6,1/27/2010 20:17,Copper
Distribution,6,1/18/2003 4:22,Ductile Iron
Distribution,8,2/14/2020 13:05,Cast Iron
Distribution,10,3/13/2018 22:51,Ductile Iron
Distribution,14,1/21/2021 1:34,Cast Iron
Distribution,12,6/23/2015 10:57,Cast Iron
Distribution,12,4/20/2017 1:16,Cast Iron
Distribution,8,3/3/2010 20:07,Copper
Distribution,8,5/26/2019 17:44,Galvanized Iron
Distribution,8,2/20/2021 11:44,Copper
Distribution,8,12/18/2001 3:36,Copper
Distribution,12,7/8/2015 10:29,Copper
Distribution,12,8/10/2020 3:55,Ductile Iron
Distribution,6,1/23/2014 17:05,Copper
Distribution,6,1/23/2006 2:31,Ductile Iron
Distribution,14,5/4/2006 8:00,Ductile Iron
Distribution,6,1/23/2018 2:20,Cast Iron
Distribution,14,6/28/2019 16:34,Copper
Distribution,8,10/25/2013 17:37,Ductile Iron
Distribution,10,2/23/2008 13:39,Galvanized Iron
Distribution,14,6/13/2021 18:09,Galvanized Iron
Distribution,8,7/15/2018 16:18,Ductile Iron
Distribution,8,12/8/2007 10:07,Galvanized Iron
Distribution,14,12/1/2021 13:51,Ductile Iron
Distribution,6,11/28/2000 10:36,Ductile Iron
Distribution,12,10/28/2021 3:10,Ductile Iron
Distribution,14,12/24/2018 21:40,Galvanized Iron
Distribution,10,6/25/1997 13:29,Cast Iron
Distribution,10,8/11/2019 11:28,Galvanized Iron
Distribution,6,7/29/2005 5:51,Cast Iron
Distribution,6,6/4/2016 21:43,Cast Iron
Distribution,12,4/2/1999 20:30,Ductile Iron
Distribution,12,4/3/2011 4:51,Cast Iron
Distribution,14,9/25/2018 13:49,Ductile Iron
Distribution,14,11/9/2013 0:58,Galvanized Iron
Distribution,6,8/30/2015 9:46,Copper
Distribution,8,10/9/2018 8:57,Galvanized Iron
Distribution,12,4/1/2010 9:17,Copper
Distribution,12,7/16/2008 5:52,Ductile Iron
Distribution,8,7/25/2016 14:00,Cast Iron
Distribution,10,9/12/2012 23:22,Ductile Iron
Distribution,6,6/22/1998 14:10,Copper
Distribution,8,8/22/2019 5:15,Ductile Iron
Distribution,8,2/26/2021 3:23,Galvanized Iron
Distribution,6,7/17/2020 5:00,Galvanized Iron
Distribution,14,4/14/2020 11:38,Ductile Iron
Distribution,10,12/11/2021 12:16,Copper
Distribution,10,11/20/2020 11:37,Galvanized Iron
Distribution,6,5/2/2020 2:22,Copper
Distribution,12,7/3/2013 14:38,Copper
Distribution,8,11/29/2012 4:29,Ductile Iron
Distribution,12,4/25/2013 1:26,Copper
Distribution,6,6/17/2020 7:51,Galvanized Iron
Distribution,8,8/4/2010 4:13,Ductile Iron
Distribution,6,11/19/2021 23:21,Copper
Distribution,14,7/9/2007 1:37,Galvanized Iron
Distribution,14,9/8/2011 20:46,Ductile Iron
Distribution,10,2/1/2018 21:39,Copper
Distribution,8,10/19/2012 21:31,Cast Iron
Distribution,10,4/4/2019 5:29,Galvanized Iron
Distribution,10,11/3/2015 6:45,Copper
Distribution,10,2/24/1982 9:32,Cast Iron
Distribution,6,3/31/2012 21:39,Cast Iron
Distribution,10,4/8/2016 13:03,Copper
Distribution,12,1/13/2006 15:30,Copper
Transmission,24,7/16/2020 19:03,Cast Iron
Distribution,14,11/2/2011 0:58,Ductile Iron
Distribution,10,1/9/2011 15:11,Cast Iron
Distribution,8,6/9/2018 14:56,Galvanized Iron
Distribution,12,5/19/2021 2:29,Ductile Iron
Distribution,14,11/14/2007 3:14,Galvanized Iron
Distribution,8,8/20/2020 20:22,Galvanized Iron
Distribution,14,11/8/2014 0:32,Copper
Distribution,12,5/26/2015 5:27,Galvanized Iron
Distribution,6,4/29/2021 10:03,Ductile Iron
Distribution,10,12/27/2015 13:53,Cast Iron
Distribution,6,8/3/2019 3:31,Ductile Iron
Distribution,10,6/15/2020 5:35,Copper
Distribution,10,8/25/2018 18:23,Cast Iron
Distribution,10,1/16/2004 14:04,Copper
Distribution,6,2/8/2018 23:43,Galvanized Iron
Distribution,10,1/2/2012 5:04,Cast Iron
Distribution,6,1/1/1980 13:30,Copper
Distribution,12,10/23/2018 3:05,Copper
Distribution,10,6/27/2019 14:11,Ductile Iron
Distribution,10,12/31/2019 21:17,Copper
Distribution,6,6/28/2021 23:33,Ductile Iron
Distribution,10,5/23/2010 22:00,Copper
Distribution,6,5/9/2011 21:42,Cast Iron
Distribution,14,4/21/2007 22:20,Galvanized Iron
Distribution,10,10/31/2019 23:10,Ductile Iron
Distribution,12,5/5/2016 2:44,Galvanized Iron
Distribution,8,7/18/2012 5:10,Cast Iron
Distribution,14,3/2/2018 23:38,Copper
Distribution,10,10/10/2021 6:55,Galvanized Iron
Distribution,10,12/14/2011 23:28,Ductile Iron
Distribution,10,9/2/2014 4:13,Galvanized Iron
Distribution,14,6/14/2021 3:18,Cast Iron
Distribution,8,4/1/2005 13:50,Ductile Iron
Distribution,12,4/3/2021 1:05,Galvanized Iron
Distribution,8,7/31/2010 2:41,Ductile Iron
Distribution,10,6/30/2021 23:36,Copper
Distribution,8,4/20/2010 9:46,Copper
Distribution,12,8/6/2007 10:24,Galvanized Iron
Distribution,6,9/10/2016 3:00,Galvanized Iron
Distribution,14,3/27/2020 11:28,Galvanized Iron
Distribution,8,9/30/2000 11:56,Ductile Iron
Distribution,12,1/14/2003 9:47,Cast Iron
Distribution,14,6/29/2020 12:14,Cast Iron
Distribution,14,4/24/2004 0:22,Ductile Iron
Distribution,8,2/8/2011 9:59,Ductile Iron
Distribution,14,2/9/2020 12:35,Copper
Distribution,14,11/4/1998 18:52,Copper
Distribution,10,11/12/2021 6:35,Cast Iron
Distribution,8,1/8/2003 18:32,Galvanized Iron
Distribution,10,7/13/2020 4:28,Ductile Iron
Distribution,14,2/7/2019 9:56,Cast Iron
Distribution,12,7/29/2017 15:15,Cast Iron
Distribution,8,1/18/2021 15:26,Copper
Distribution,14,9/26/2010 10:05,Ductile Iron
Distribution,14,8/5/2001 6:00,Galvanized Iron
Distribution,6,8/29/2019 4:30,Copper
Distribution,10,1/29/2020 5:11,Copper
Distribution,10,3/28/2018 15:01,Ductile Iron
Distribution,14,3/25/1992 15:11,Cast Iron
Distribution,8,6/21/2016 1:27,Galvanized Iron
Distribution,8,5/7/2017 12:10,Cast Iron
Distribution,8,11/20/2021 13:09,Cast Iron
Distribution,8,6/15/2021 2:05,Copper
Distribution,12,5/4/2017 7:39,Cast Iron
Distribution,12,9/10/2005 1:05,Ductile Iron
Distribution,10,5/25/2020 21:14,Cast Iron
Distribution,12,5/24/2011 3:31,Ductile Iron
Distribution,14,10/30/2019 1:24,Copper
Distribution,8,9/12/2016 14:20,Galvanized Iron
Distribution,6,6/15/2020 19:12,Copper
Distribution,8,3/26/2001 13:43,Ductile Iron
Distribution,8,11/17/2020 21:31,Cast Iron
Distribution,8,3/25/2020 19:17,Ductile Iron
Distribution,12,10/10/2018 7:21,Cast Iron
Distribution,12,5/1/1997 17:14,Galvanized Iron
Transmission,32,1/29/2016 4:41,Ductile Iron
Transmission,36,7/16/2015 20:52,Ductile Iron
Transmission,28,8/9/2008 2:23,Copper
Transmission,36,11/12/2014 5:12,Galvanized Iron
Distribution,12,1/11/2015 13:54,Ductile Iron
Distribution,8,9/5/2012 6:54,Copper
Distribution,14,4/7/2019 17:16,Galvanized Iron
Distribution,10,10/14/2010 22:02,Galvanized Iron
Distribution,6,7/14/2021 7:48,Copper
Distribution,12,6/16/2019 23:51,Copper
Distribution,6,7/17/2014 4:31,Copper
Distribution,8,5/6/2019 6:17,Copper
Distribution,14,2/13/2019 15:24,Cast Iron
Distribution,14,8/20/2017 16:03,Ductile Iron
Distribution,10,12/15/2011 22:38,Ductile Iron
Distribution,12,2/23/2004 3:00,Copper
Distribution,14,8/23/2016 5:32,Cast Iron
Distribution,14,1/5/2016 5:54,Galvanized Iron
Distribution,14,12/15/2021 7:17,Ductile Iron
Distribution,12,2/15/2001 16:35,Ductile Iron
Distribution,12,1/3/2019 7:57,Ductile Iron
Distribution,10,1/17/2011 8:09,Ductile Iron
Transmission,32,12/19/2020 23:52,Copper
Distribution,8,12/29/2020 3:13,Ductile Iron
Distribution,8,7/30/2004 5:25,Copper
Distribution,12,6/11/2006 22:01,Cast Iron
Distribution,14,7/16/2018 21:18,Galvanized Iron
Distribution,12,5/29/2004 23:38,Ductile Iron
Distribution,12,2/27/2021 15:01,Galvanized Iron
Distribution,12,10/26/2021 23:52,Galvanized Iron
Distribution,6,12/25/2017 1:07,Copper
Distribution,14,5/15/2020 1:17,Galvanized Iron
Distribution,6,5/2/2016 16:38,Cast Iron
Distribution,14,5/10/2020 13:49,Galvanized Iron
Distribution,6,12/21/2001 13:13,Copper
Distribution,14,9/17/2000 7:01,Copper
Distribution,14,10/15/2017 4:34,Copper
Distribution,10,9/13/2016 12:45,Galvanized Iron
Distribution,6,1/22/2010 21:01,Galvanized Iron
Distribution,12,5/17/1993 17:03,Copper
Distribution,8,1/4/1998 16:33,Copper
Distribution,6,9/23/2020 13:43,Cast Iron
Distribution,6,12/29/2021 11:50,Ductile Iron
Distribution,14,6/8/2021 8:07,Ductile Iron
Distribution,12,2/25/2003 18:35,Cast Iron
Distribution,10,10/25/2018 10:50,Ductile Iron
Distribution,6,8/11/2017 19:18,Copper
Distribution,8,5/6/2017 14:16,Copper
Distribution,6,6/10/2010 7:31,Cast Iron
Distribution,14,8/17/2019 2:41,Ductile Iron
Distribution,8,7/8/2020 10:58,Galvanized Iron
Distribution,6,8/30/2018 22:41,Copper
Distribution,12,2/7/2021 9:16,Galvanized Iron
Distribution,10,7/15/2016 6:19,Copper
Distribution,8,10/8/2015 5:53,Ductile Iron
Distribution,8,10/11/2009 20:55,Copper
Distribution,10,9/2/2016 12:19,Copper
Distribution,6,9/6/2012 10:00,Galvanized Iron
Distribution,8,9/18/2020 20:50,Cast Iron
Distribution,14,7/24/2019 8:36,Ductile Iron
Distribution,12,2/23/2018 10:28,Copper
Distribution,10,7/26/2010 0:34,Copper
Distribution,8,4/22/2017 11:05,Ductile Iron
Distribution,8,9/28/2010 6:43,Cast Iron
Distribution,10,11/7/2017 19:08,Copper
Distribution,14,9/20/2021 0:11,Galvanized Iron
Distribution,10,4/30/2011 16:33,Cast Iron
Distribution,8,3/27/2017 2:37,Cast Iron
Distribution,6,6/6/2009 5:44,Galvanized Iron
Distribution,6,11/5/2021 18:44,Copper
Distribution,8,3/13/2020 18:54,Galvanized Iron
Distribution,14,9/25/2014 0:33,Copper
Distribution,10,4/4/2021 10:45,Copper
Distribution,14,8/17/2005 15:27,Galvanized Iron
Distribution,12,6/6/1991 19:29,Copper
Distribution,14,5/5/2011 14:40,Galvanized Iron
Distribution,8,3/6/2018 11:16,Ductile Iron
Distribution,12,11/26/2018 8:19,Galvanized Iron
Distribution,12,1/26/2011 1:14,Cast Iron
Distribution,12,4/13/2000 8:11,Copper
Distribution,10,6/13/2020 13:59,Ductile Iron
Distribution,10,3/7/2011 23:30,Galvanized Iron
Distribution,14,3/11/2021 9:51,Ductile Iron
Distribution,10,5/31/2002 4:39,Galvanized Iron
Distribution,6,11/23/2019 22:17,Galvanized Iron
Distribution,10,7/4/2014 11:10,Copper
Distribution,14,10/30/2018 4:47,Ductile Iron
Distribution,10,12/15/2015 8:42,Copper
Distribution,6,2/14/2018 5:07,Cast Iron
Distribution,12,5/17/2018 16:29,Copper
Distribution,14,5/14/2010 8:54,Galvanized Iron
Distribution,6,1/18/2015 23:19,Ductile Iron
Distribution,10,7/18/2021 21:56,Copper
Distribution,6,8/15/2013 12:47,Ductile Iron
Distribution,6,8/7/2012 1:29,Cast Iron
Distribution,12,6/9/2013 18:59,Ductile Iron
Distribution,12,6/9/2021 23:22,Copper
Distribution,10,11/27/2017 22:22,Galvanized Iron
Transmission,24,9/12/1987 1:53,Cast Iron
Distribution,10,11/7/2013 9:29,Galvanized Iron
Distribution,10,5/30/2018 22:48,Copper
Distribution,12,10/31/2019 11:38,Cast Iron
Transmission,24,3/12/2015 14:17,Cast Iron
Transmission,36,11/19/1999 16:43,Cast Iron
Distribution,8,10/27/2013 10:19,Galvanized Iron
Distribution,6,4/24/2007 18:32,Galvanized Iron
Distribution,8,10/20/1981 23:40,Ductile Iron
Transmission,28,8/10/2019 12:01,Cast Iron
Transmission,24,5/11/2012 8:01,Galvanized Iron
Distribution,6,4/26/2015 1:30,Ductile Iron
Distribution,12,4/3/2006 23:22,Cast Iron
Distribution,8,1/23/2019 21:43,Copper
Distribution,14,3/25/2015 3:49,Copper
Transmission,28,9/2/2014 10:48,Copper
Distribution,12,1/3/2015 3:58,Cast Iron
Transmission,36,3/11/2009 10:17,Ductile Iron
Distribution,14,4/16/1999 20:06,Cast Iron
Distribution,12,12/13/2018 7:57,Galvanized Iron
Distribution,12,7/20/2016 20:51,Ductile Iron
Distribution,14,4/15/2018 19:15,Galvanized Iron
Distribution,14,3/17/2008 11:16,Galvanized Iron
Distribution,14,7/7/2016 16:36,Cast Iron
Distribution,12,3/1/2012 1:26,Cast Iron
Distribution,14,10/8/1996 21:16,Galvanized Iron
Distribution,12,7/22/2016 0:32,Galvanized Iron
Distribution,6,7/15/2006 19:12,Ductile Iron
Distribution,6,12/1/2019 12:26,Ductile Iron
Distribution,6,5/6/2017 20:21,Cast Iron
Distribution,6,10/24/2018 13:38,Copper
Distribution,14,12/22/2005 19:25,Copper
Distribution,6,10/21/2015 7:27,Ductile Iron
Distribution,8,4/4/2019 16:06,Galvanized Iron
Distribution,8,7/11/2016 0:50,Copper
Distribution,8,12/25/2013 0:28,Galvanized Iron
Distribution,12,1/1/2010 7:28,Galvanized Iron
Distribution,10,7/12/1999 8:07,Galvanized Iron
Distribution,8,6/27/2018 13:20,Cast Iron
Distribution,12,5/30/2020 19:21,Galvanized Iron
Distribution,12,8/7/2017 21:20,Cast Iron
Transmission,24,3/26/2004 13:43,Galvanized Iron
Transmission,24,10/27/1990 3:32,Copper
Transmission,24,11/29/2011 20:05,Ductile Iron
Distribution,14,1/20/2016 4:16,Copper
Distribution,8,8/20/2021 23:03,Copper
Distribution,6,12/12/2014 22:50,Ductile Iron
Distribution,12,1/19/2003 22:08,Cast Iron
Distribution,8,11/17/2015 4:25,Galvanized Iron
Distribution,12,9/3/2016 1:50,Cast Iron
Distribution,8,10/5/2004 18:31,Galvanized Iron
Distribution,12,3/31/2018 9:18,Cast Iron
Distribution,6,11/4/1998 6:17,Ductile Iron
Distribution,8,8/3/2015 21:38,Galvanized Iron
Distribution,14,1/18/2017 7:15,Cast Iron
Distribution,10,1/1/1980 13:30,Cast Iron
Distribution,6,6/23/2018 3:33,Cast Iron
Distribution,10,6/6/2017 10:58,Copper
Distribution,6,7/16/1981 19:41,Copper
Distribution,14,12/21/2017 6:52,Cast Iron
Distribution,10,6/10/2005 1:56,Cast Iron
Distribution,12,10/19/2015 3:07,Ductile Iron
Distribution,8,5/8/1989 19:29,Copper
Distribution,10,11/26/2016 1:23,Cast Iron
Distribution,12,5/7/2020 10:28,Galvanized Iron
Distribution,6,6/30/2015 10:28,Copper
Distribution,8,7/2/2021 17:50,Cast Iron
Distribution,6,3/16/2021 5:17,Ductile Iron
Transmission,36,6/12/2019 2:25,Ductile Iron
Transmission,24,11/24/2018 3:12,Ductile Iron
Transmission,32,11/3/2015 22:45,Copper
